pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name
1675,4478,pepperoni_l,3,22-01-2024,19:58:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
1676,4479,hawaiian_l,3,24-01-2024,18:05:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
1677,4479,bbq_ckn_l,2,24-01-2024,18:05:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1678,4479,veggie_s,1,24-01-2024,18:05:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1679,4479,pepperoni_l,2,24-01-2024,18:05:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
1680,4479,margherita_m,3,24-01-2024,18:05:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
1681,4480,veggie_m,2,20-01-2024,20:06:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1682,4480,margherita_m,2,20-01-2024,20:06:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
1683,4481,bbq_ckn_l,1,27-01-2024,18:20:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1684,4481,margherita_l,1,27-01-2024,18:20:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
1685,4481,veggie_l,3,27-01-2024,18:20:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1686,4481,bbq_ckn_m,2,27-01-2024,18:20:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1687,4482,hawaiian_m,3,01-01-2024,17:46:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
1688,4482,hawaiian_l,1,01-01-2024,17:46:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
1689,4482,bbq_ckn_s,2,01-01-2024,17:46:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1690,4482,pepperoni_s,2,01-01-2024,17:46:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1691,4483,margherita_l,3,30-01-2024,15:42:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
1692,4484,hawaiian_s,2,05-01-2024,20:45:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
1693,4484,bbq_ckn_s,1,05-01-2024,20:45:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1694,4484,bbq_ckn_m,3,05-01-2024,20:45:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1695,4484,pepperoni_s,2,05-01-2024,20:45:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1696,4484,bbq_ckn_s,3,05-01-2024,20:45:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1697,4485,pepperoni_l,1,30-01-2024,20:42:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
1698,4485,bbq_ckn_m,1,30-01-2024,20:42:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1699,4485,veggie_l,3,30-01-2024,20:42:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1700,4485,margherita_s,3,30-01-2024,20:42:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
1701,4486,margherita_m,1,02-01-2024,16:07:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
1702,4486,hawaiian_m,2,02-01-2024,16:07:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
1703,4486,veggie_m,1,02-01-2024,16:07:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1704,4486,pepperoni_l,3,02-01-2024,16:07:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
1705,4486,margherita_s,3,02-01-2024,16:07:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
1706,4486,veggie_s,2,02-01-2024,16:07:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1707,4487,margherita_l,1,11-01-2024,11:42:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
1708,4487,bbq_ckn_l,3,11-01-2024,11:42:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1709,4487,pepperoni_s,1,11-01-2024,11:42:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1710,4487,veggie_m,3,11-01-2024,11:42:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1711,4487,margherita_l,1,11-01-2024,11:42:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
1712,4488,veggie_s,1,10-01-2024,18:22:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1713,4488,bbq_ckn_s,2,10-01-2024,18:22:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1714,4489,veggie_m,1,18-01-2024,11:50:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1715,4489,veggie_l,2,18-01-2024,11:50:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1716,4489,pepperoni_s,2,18-01-2024,11:50:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1717,4489,margherita_s,2,18-01-2024,11:50:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
1718,4489,veggie_l,3,18-01-2024,11:50:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1719,4490,margherita_s,1,20-01-2024,20:34:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
1720,4490,hawaiian_m,2,20-01-2024,20:34:00,12,24,M,Classic,Ham|Pineapple,Hawaiian Pizza
1721,4491,hawaiian_l,2,03-01-2024,20:49:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
1722,4491,veggie_m,2,03-01-2024,20:49:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1723,4491,pepperoni_m,2,03-01-2024,20:49:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
1724,4492,bbq_ckn_s,2,25-01-2024,11:24:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1725,4492,margherita_m,3,25-01-2024,11:24:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
1726,4492,pepperoni_m,1,25-01-2024,11:24:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
1727,4492,pepperoni_s,3,25-01-2024,11:24:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1728,4492,bbq_ckn_s,3,25-01-2024,11:24:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1729,4493,hawaiian_s,3,24-01-2024,12:55:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
1730,4494,bbq_ckn_l,1,01-01-2024,15:54:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1731,4494,bbq_ckn_m,2,01-01-2024,15:54:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1732,4495,margherita_s,1,07-01-2024,16:39:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
1733,4496,bbq_ckn_l,2,25-01-2024,19:55:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1734,4496,margherita_l,1,25-01-2024,19:55:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
1735,4496,hawaiian_m,3,25-01-2024,19:55:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
1736,4496,margherita_s,2,25-01-2024,19:55:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
1737,4496,pepperoni_s,2,25-01-2024,19:55:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1738,4497,veggie_l,1,02-01-2024,15:37:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1739,4497,hawaiian_m,3,02-01-2024,15:37:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
1740,4498,hawaiian_s,2,28-01-2024,17:08:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
1741,4498,veggie_s,2,28-01-2024,17:08:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1742,4498,margherita_l,1,28-01-2024,17:08:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
1743,4499,margherita_l,1,28-01-2024,19:16:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
1744,4499,pepperoni_s,3,28-01-2024,19:16:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1745,4499,veggie_l,3,28-01-2024,19:16:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1746,4500,margherita_m,2,08-01-2024,11:40:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
1747,4501,pepperoni_s,2,24-01-2024,17:42:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1748,4501,bbq_ckn_m,3,24-01-2024,17:42:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1749,4501,bbq_ckn_s,3,24-01-2024,17:42:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1750,4501,bbq_ckn_s,3,24-01-2024,17:42:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1751,4502,hawaiian_l,2,29-01-2024,17:36:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
1752,4502,pepperoni_s,2,29-01-2024,17:36:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1753,4502,veggie_l,1,29-01-2024,17:36:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1754,4503,margherita_l,3,17-01-2024,17:31:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
1755,4504,margherita_s,2,08-01-2024,18:07:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
1756,4504,bbq_ckn_l,2,08-01-2024,18:07:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1757,4505,pepperoni_l,1,05-01-2024,20:15:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
1758,4505,margherita_l,3,05-01-2024,20:15:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
1759,4505,pepperoni_s,2,05-01-2024,20:15:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1760,4505,margherita_s,2,05-01-2024,20:15:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
1761,4506,pepperoni_m,1,30-01-2024,20:38:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
1762,4506,margherita_l,3,30-01-2024,20:38:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
1763,4507,pepperoni_l,1,11-01-2024,14:08:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
1764,4508,veggie_m,2,31-01-2024,18:03:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1765,4508,bbq_ckn_s,1,31-01-2024,18:03:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1766,4508,hawaiian_s,1,31-01-2024,18:03:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
1767,4509,margherita_l,1,20-01-2024,15:33:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
1768,4510,hawaiian_m,1,08-01-2024,14:57:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
1769,4510,veggie_s,3,08-01-2024,14:57:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1770,4510,margherita_m,3,08-01-2024,14:57:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
1771,4510,bbq_ckn_s,2,08-01-2024,14:57:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1772,4510,veggie_m,1,08-01-2024,14:57:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1773,4511,hawaiian_m,1,08-01-2024,14:17:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
1774,4511,bbq_ckn_m,1,08-01-2024,14:17:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1775,4512,pepperoni_s,1,25-01-2024,14:27:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1776,4512,veggie_l,2,25-01-2024,14:27:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1777,4512,bbq_ckn_m,1,25-01-2024,14:27:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1778,4512,veggie_m,1,25-01-2024,14:27:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1779,4512,margherita_l,2,25-01-2024,14:27:00,15,30,L,Classic,Tomato|Cheese,Margherita Pizza
1780,4512,bbq_ckn_m,3,25-01-2024,14:27:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1781,4513,margherita_l,3,20-01-2024,20:45:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
1782,4513,hawaiian_l,1,20-01-2024,20:45:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
1783,4513,veggie_m,1,20-01-2024,20:45:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1784,4513,pepperoni_l,3,20-01-2024,20:45:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
1785,4513,veggie_l,1,20-01-2024,20:45:00,15,15,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1786,4513,margherita_m,3,20-01-2024,20:45:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
1787,4514,bbq_ckn_m,2,07-01-2024,11:50:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1788,4514,bbq_ckn_m,2,07-01-2024,11:50:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1789,4514,pepperoni_m,2,07-01-2024,11:50:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
1790,4514,margherita_s,3,07-01-2024,11:50:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
1791,4514,margherita_s,2,07-01-2024,11:50:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
1792,4514,veggie_s,3,07-01-2024,11:50:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1793,4515,margherita_l,3,06-01-2024,12:55:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
1794,4515,pepperoni_m,2,06-01-2024,12:55:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
1795,4515,bbq_ckn_m,1,06-01-2024,12:55:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1796,4515,pepperoni_m,3,06-01-2024,12:55:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
1797,4515,pepperoni_m,1,06-01-2024,12:55:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
1798,4516,pepperoni_l,3,23-01-2024,16:31:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
1799,4516,hawaiian_s,1,23-01-2024,16:31:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
1800,4516,veggie_l,2,23-01-2024,16:31:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1801,4517,veggie_l,3,23-01-2024,19:56:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1802,4518,margherita_m,1,13-01-2024,13:43:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
1803,4518,pepperoni_m,3,13-01-2024,13:43:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
1804,4518,pepperoni_s,1,13-01-2024,13:43:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1805,4518,pepperoni_l,1,13-01-2024,13:43:00,15,15,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
1806,4518,veggie_m,2,13-01-2024,13:43:00,12,24,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1807,4519,pepperoni_s,1,10-01-2024,18:36:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1808,4519,pepperoni_s,3,10-01-2024,18:36:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1809,4519,bbq_ckn_s,2,10-01-2024,18:36:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1810,4519,veggie_m,3,10-01-2024,18:36:00,12,36,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1811,4519,hawaiian_l,2,10-01-2024,18:36:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
1812,4519,pepperoni_s,3,10-01-2024,18:36:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1813,4520,veggie_m,1,15-01-2024,19:07:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1814,4520,margherita_l,1,15-01-2024,19:07:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
1815,4520,pepperoni_l,2,15-01-2024,19:07:00,15,30,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
1816,4520,margherita_l,3,15-01-2024,19:07:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
1817,4520,pepperoni_s,1,15-01-2024,19:07:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1818,4520,pepperoni_s,3,15-01-2024,19:07:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1819,4521,hawaiian_l,3,05-01-2024,11:37:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
1820,4521,margherita_m,2,05-01-2024,11:37:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
1821,4521,hawaiian_s,1,05-01-2024,11:37:00,9,9,S,Classic,Ham|Pineapple,Hawaiian Pizza
1822,4522,bbq_ckn_l,3,06-01-2024,14:02:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1823,4522,margherita_l,3,06-01-2024,14:02:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
1824,4522,pepperoni_m,3,06-01-2024,14:02:00,12,36,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
1825,4522,margherita_m,1,06-01-2024,14:02:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
1826,4523,bbq_ckn_m,1,11-01-2024,16:06:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1827,4524,bbq_ckn_m,1,03-01-2024,20:23:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1828,4524,hawaiian_l,2,03-01-2024,20:23:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
1829,4524,bbq_ckn_l,2,03-01-2024,20:23:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1830,4524,margherita_s,3,03-01-2024,20:23:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
1831,4525,margherita_l,3,04-01-2024,11:59:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
1832,4525,margherita_s,2,04-01-2024,11:59:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
1833,4526,margherita_m,2,14-01-2024,15:54:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
1834,4526,margherita_l,3,14-01-2024,15:54:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
1835,4526,bbq_ckn_s,3,14-01-2024,15:54:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1836,4526,margherita_m,3,14-01-2024,15:54:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
1837,4526,veggie_m,1,14-01-2024,15:54:00,12,12,M,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1838,4526,margherita_s,3,14-01-2024,15:54:00,9,27,S,Classic,Tomato|Cheese,Margherita Pizza
1839,4527,hawaiian_s,2,01-01-2024,14:18:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
1840,4527,hawaiian_l,1,01-01-2024,14:18:00,15,15,L,Classic,Ham|Pineapple,Hawaiian Pizza
1841,4527,margherita_m,2,01-01-2024,14:18:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
1842,4528,margherita_l,1,12-01-2024,16:41:00,15,15,L,Classic,Tomato|Cheese,Margherita Pizza
1843,4529,bbq_ckn_m,1,23-01-2024,14:26:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1844,4530,margherita_m,1,17-01-2024,16:07:00,12,12,M,Classic,Tomato|Cheese,Margherita Pizza
1845,4530,hawaiian_l,2,17-01-2024,16:07:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
1846,4530,bbq_ckn_m,3,17-01-2024,16:07:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1847,4531,pepperoni_s,2,27-01-2024,11:29:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1848,4531,bbq_ckn_l,2,27-01-2024,11:29:00,17,34,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1849,4531,veggie_s,3,27-01-2024,11:29:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1850,4531,pepperoni_m,1,27-01-2024,11:29:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
1851,4531,veggie_l,2,27-01-2024,11:29:00,15,30,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1852,4532,hawaiian_l,2,30-01-2024,18:03:00,15,30,L,Classic,Ham|Pineapple,Hawaiian Pizza
1853,4532,margherita_l,3,30-01-2024,18:03:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
1854,4532,bbq_ckn_l,3,30-01-2024,18:03:00,17,51,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1855,4532,hawaiian_s,3,30-01-2024,18:03:00,9,27,S,Classic,Ham|Pineapple,Hawaiian Pizza
1856,4533,bbq_ckn_s,1,26-01-2024,16:39:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1857,4533,bbq_ckn_s,2,26-01-2024,16:39:00,11,22,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1858,4533,veggie_l,3,26-01-2024,16:39:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1859,4533,pepperoni_l,3,26-01-2024,16:39:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
1860,4533,veggie_s,3,26-01-2024,16:39:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1861,4533,hawaiian_m,3,26-01-2024,16:39:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
1862,4534,veggie_s,2,09-01-2024,11:32:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1863,4534,pepperoni_m,2,09-01-2024,11:32:00,12,24,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
1864,4534,bbq_ckn_s,3,09-01-2024,11:32:00,11,33,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1865,4535,bbq_ckn_s,1,04-01-2024,13:59:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1866,4535,hawaiian_m,3,04-01-2024,13:59:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
1867,4535,hawaiian_m,3,04-01-2024,13:59:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
1868,4536,veggie_l,3,11-01-2024,14:14:00,15,45,L,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1869,4536,bbq_ckn_m,1,11-01-2024,14:14:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1870,4537,pepperoni_s,3,22-01-2024,19:48:00,9,27,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1871,4538,margherita_s,1,13-01-2024,18:50:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
1872,4539,margherita_s,2,22-01-2024,11:45:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
1873,4539,veggie_s,1,22-01-2024,11:45:00,9,9,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1874,4539,margherita_l,3,22-01-2024,11:45:00,15,45,L,Classic,Tomato|Cheese,Margherita Pizza
1875,4540,bbq_ckn_l,1,19-01-2024,11:23:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1876,4540,bbq_ckn_s,1,19-01-2024,11:23:00,11,11,S,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1877,4540,bbq_ckn_m,3,19-01-2024,11:23:00,14,42,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1878,4541,hawaiian_m,1,22-01-2024,18:31:00,12,12,M,Classic,Ham|Pineapple,Hawaiian Pizza
1879,4541,pepperoni_m,1,22-01-2024,18:31:00,12,12,M,Classic,Pepperoni|Cheese,Pepperoni Pizza
1880,4541,hawaiian_l,3,22-01-2024,18:31:00,15,45,L,Classic,Ham|Pineapple,Hawaiian Pizza
1881,4542,margherita_m,3,07-01-2024,12:44:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
1882,4542,bbq_ckn_m,1,07-01-2024,12:44:00,14,14,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1883,4542,bbq_ckn_l,1,07-01-2024,12:44:00,17,17,L,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1884,4542,pepperoni_s,2,07-01-2024,12:44:00,9,18,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1885,4542,margherita_m,3,07-01-2024,12:44:00,12,36,M,Classic,Tomato|Cheese,Margherita Pizza
1886,4543,hawaiian_m,3,05-01-2024,11:51:00,12,36,M,Classic,Ham|Pineapple,Hawaiian Pizza
1887,4543,hawaiian_s,2,05-01-2024,11:51:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
1888,4543,hawaiian_s,2,05-01-2024,11:51:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
1889,4543,veggie_s,3,05-01-2024,11:51:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1890,4544,bbq_ckn_m,2,20-01-2024,18:36:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1891,4544,pepperoni_l,3,20-01-2024,18:36:00,15,45,L,Classic,Pepperoni|Cheese,Pepperoni Pizza
1892,4544,margherita_s,2,20-01-2024,18:36:00,9,18,S,Classic,Tomato|Cheese,Margherita Pizza
1893,4544,margherita_s,1,20-01-2024,18:36:00,9,9,S,Classic,Tomato|Cheese,Margherita Pizza
1894,4544,veggie_s,2,20-01-2024,18:36:00,9,18,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1895,4545,pepperoni_s,1,16-01-2024,18:56:00,9,9,S,Classic,Pepperoni|Cheese,Pepperoni Pizza
1896,4545,margherita_m,2,16-01-2024,18:56:00,12,24,M,Classic,Tomato|Cheese,Margherita Pizza
1897,4545,veggie_s,3,16-01-2024,18:56:00,9,27,S,Veggie,Onion|Capsicum|Mushroom,Veggie Pizza
1898,4546,bbq_ckn_m,2,26-01-2024,16:38:00,14,28,M,Chicken,Chicken|BBQ Sauce,BBQ Chicken Pizza
1899,4546,hawaiian_s,2,26-01-2024,16:38:00,9,18,S,Classic,Ham|Pineapple,Hawaiian Pizza
